# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
2460.000 2.59142 -0.24018 -0.00483 0.07906 0.57111 -0.00163 -1.8718e-02 -1.7908e-02 2.1495e-01 -5.4000e-05 -2.9953e-04 3.2246e-03 0.00763 0.01256 0.01501 -0.00013 -0.00036 0.00040 3.49753e-04 1.18064e-03 -1.0223013343e-02 -8.6926159674e-03 8.1979142641e-08 
2470.000 -1.18983 2.40521 0.00047 -0.50489 -0.25546 0.00271 -8.3198e-03 -3.2220e-02 1.8952e-01 -2.3873e-04 -3.1256e-04 2.8499e-03 0.01181 0.00838 0.01499 0.00181 -0.00014 -0.00043 2.76090e-04 1.14596e-03 -1.0223561924e-02 -8.8015104146e-03 3.5542772690e-08 
2480.000 -1.18201 -2.24282 0.00221 0.53202 -0.25589 -0.00146 -2.6164e-02 9.9792e-03 2.4078e-01 -1.7422e-04 1.2423e-04 3.5861e-03 0.01097 0.00927 0.01496 -0.00236 -0.00012 0.00057 4.34624e-04 1.18095e-03 -1.0222615660e-02 -8.6070373330e-03 9.1044284200e-08 
2490.000 2.39816 0.82511 0.00265 -0.17512 0.56853 0.00070 3.7068e-02 3.2341e-02 2.5792e-01 2.9562e-04 3.4855e-04 3.8987e-03 0.00827 0.01186 0.01508 -0.00167 0.00010 0.00017 5.13891e-04 1.14712e-03 -1.0222517815e-02 -8.5615086644e-03 5.9817585421e-08 
2500.000 -2.18895 1.51952 0.00396 -0.31961 -0.46662 -0.00008 3.9770e-03 2.8442e-03 1.9800e-01 2.3034e-04 8.6741e-05 2.9416e-03 0.00868 0.01168 0.01483 0.00199 0.00023 0.00096 2.91808e-04 1.16310e-03 -1.0223477291e-02 -8.7685745863e-03 7.1666812993e-08 
2510.000 -0.02869 -2.60815 0.00340 0.57779 -0.00452 -0.00126 1.2112e-02 -4.5916e-03 1.9105e-01 2.2440e-05 -1.7642e-04 2.8342e-03 0.01249 0.00784 0.01486 -0.00084 -0.00068 -0.00069 2.71270e-04 1.16663e-03 -1.0223401687e-02 -8.7855068380e-03 8.4773437510e-08 
2520.000 1.93756 1.63373 -0.00891 -0.38788 0.45010 0.00220 -4.3046e-02 -2.2768e-02 2.7428e-01 -3.8358e-04 -2.0289e-04 4.1460e-03 0.00911 0.01102 0.01508 -0.00226 -0.00018 -0.00016 5.79137e-04 1.14691e-03 -1.0222290933e-02 -8.4962434076e-03 5.9064310882e-08 
2530.000 -2.55336 0.34179 0.00725 -0.08686 -0.57421 -0.00110 2.8979e-03 1.9989e-02 2.3155e-01 -8.1737e-05 1.1695e-04 3.4464e-03 0.00768 0.01258 0.01494 -0.00049 -0.00057 -0.00041 4.00054e-04 1.17792e-03 -1.0222909990e-02 -8.6449378637e-03 7.3239838195e-08 
2540.000 1.28865 -2.31427 -0.00337 0.50406 0.27544 0.00010 1.5741e-02 -3.0203e-03 1.6993e-01 2.4674e-04 9.4763e-05 2.5410e-03 0.01180 0.00847 0.01493 0.00188 0.00053 0.00039 2.17696e-04 1.13951e-03 -1.0223726736e-02 -8.8665233256e-03 3.9595412206e-08 
2550.000 1.21681 2.31375 0.00501 -0.51471 0.24859 0.00043 3.0940e-02 1.3320e-02 2.4879e-01 2.9238e-04 2.0741e-05 3.7496e-03 0.01063 0.00949 0.01508 -0.00239 -0.00013 -0.00002 4.71093e-04 1.17392e-03 -1.0222621388e-02 -8.5776044735e-03 8.9613864996e-08 
2560.000 -2.37853 -0.71152 0.00638 0.16354 -0.58576 -0.00073 -3.9166e-04 -1.7812e-02 2.5345e-01 -5.0984e-05 -1.3411e-04 3.8008e-03 0.00832 0.01186 0.01502 -0.00174 0.00030 -0.00031 4.82864e-04 1.14506e-03 -1.0222533652e-02 -8.5946069493e-03 7.1679388656e-08 
2570.000 2.25718 -1.38677 -0.01036 0.30714 0.47817 0.00055 -2.5079e-02 1.2713e-02 2.0196e-01 -2.3865e-04 8.7231e-05 3.0485e-03 0.00878 0.01135 0.01507 0.00209 -0.00002 -0.00022 3.11375e-04 1.16125e-03 -1.0223297697e-02 -8.7506778831e-03 6.7921106770e-08 
2580.000 0.06434 2.66241 0.00619 -0.56545 0.00342 0.00062 3.4346e-03 -6.8086e-03 2.0488e-01 -2.1827e-05 4.1286e-05 3.0687e-03 0.01252 0.00767 0.01500 -0.00046 0.00046 -0.00033 3.14175e-04 1.15755e-03 -1.0223297551e-02 -8.7515705046e-03 6.7080808636e-08 
2590.000 -1.92791 -1.57340 0.00028 0.39515 -0.46041 -0.00078 9.3055e-04 -8.9132e-03 2.4491e-01 1.7626e-04 -1.3685e-04 3.6702e-03 0.00909 0.01113 0.01498 -0.00226 -0.00014 0.00060 4.50138e-04 1.14257e-03 -1.0222642751e-02 -8.6299371072e-03 7.3136784746e-08 
2600.000 2.58973 -0.24063 0.00224 0.07693 0.56985 0.00044 2.8777e-02 -1.6798e-02 2.5565e-01 2.1280e-04 -2.6672e-04 3.8545e-03 0.00761 0.01253 0.01507 -0.00008 -0.00021 -0.00003 4.98007e-04 1.16745e-03 -1.0222525736e-02 -8.5570676257e-03 8.4416278614e-08 
2610.000 -1.23881 2.34293 0.00724 -0.50462 -0.27300 0.00049 -1.8335e-02 -8.4129e-03 1.7746e-01 -1.3134e-04 -1.0853e-04 2.6500e-03 0.01094 0.00926 0.01499 0.00234 0.00007 0.00050 2.36796e-04 1.13681e-03 -1.0223699923e-02 -8.8500930935e-03 3.6765421438e-08 
2620.000 -1.11715 -2.32504 -0.00646 0.52725 -0.24315 -0.00138 -1.3063e-03 1.2303e-02 2.1414e-01 -1.7163e-04 1.4115e-04 3.2063e-03 0.01043 0.00980 0.01496 -0.00248 0.00008 -0.00060 3.44286e-04 1.17296e-03 -1.0223056369e-02 -8.7058077874e-03 7.5626855396e-08 
2630.000 2.44763 0.69409 0.00075 -0.15908 0.56999 0.00148 -2.8881e-02 -1.7792e-03 2.8630e-01 -1.7007e-04 8.9689e-05 4.3065e-03 0.00810 0.01204 0.01507 -0.00147 0.00024 0.00021 6.18839e-04 1.13476e-03 -1.0222178243e-02 -8.4685761282e-03 5.2253267084e-08 
2640.000 -2.18218 1.39968 0.00409 -0.31585 -0.48585 -0.00128 7.6399e-03 4.3042e-03 1.9259e-01 3.4973e-05 -3.4748e-05 2.8771e-03 0.00825 0.01198 0.01496 0.00168 -0.00052 -0.00018 2.77113e-04 1.16504e-03 -1.0223379428e-02 -8.7812276081e-03 8.7200585101e-08 
2650.000 0.11452 -2.66634 -0.00367 0.56667 0.01579 0.00042 -4.2217e-03 -1.6970e-02 1.9154e-01 4.0179e-05 -1.3134e-04 2.8740e-03 0.01242 0.00776 0.01501 -0.00085 -0.00002 0.00041 2.76275e-04 1.14441e-03 -1.0223555879e-02 -8.8028726845e-03 6.2240976593e-08 
2660.000 2.05023 1.52119 0.00829 -0.37211 0.45741 0.00173 1.3115e-02 1.5736e-02 2.6231e-01 5.1422e-05 8.4363e-05 3.9481e-03 0.00907 0.01106 0.01507 -0.00224 -0.00023 -0.00012 5.18825e-04 1.14455e-03 -1.0222487664e-02 -8.5591161250e-03 7.0498959571e-08 
2670.000 -2.49551 0.25140 -0.00336 -0.08358 -0.59316 -0.00318 5.4351e-03 3.1486e-03 2.3370e-01 5.4108e-05 1.3330e-04 3.5116e-03 0.00761 0.01257 0.01502 0.00013 0.00040 0.00005 4.10680e-04 1.15548e-03 -1.0222696267e-02 -8.6565357521e-03 8.8277080790e-08 
2680.000 1.39224 -2.30977 -0.00251 0.48281 0.28600 0.00170 -6.1139e-03 1.5676e-02 2.0483e-01 -1.1591e-05 7.7753e-05 3.0819e-03 0.01108 0.00905 0.01507 0.00223 -0.00025 0.00010 3.16277e-04 1.13483e-03 -1.0223419989e-02 -8.7723102921e-03 4.5647718136e-08 
2690.000 1.23917 2.29976 0.00665 -0.51427 0.25408 -0.00044 -2.7179e-03 -1.4466e-02 2.0522e-01 -6.7626e-05 -9.6403e-05 3.0833e-03 0.01115 0.00901 0.01503 -0.00224 0.00014 -0.00034 3.17168e-04 1.16821e-03 -1.0223085322e-02 -8.7377097497e-03 7.5302306072e-08 
2700.000 -2.37420 -0.73986 -0.00229 0.17279 -0.58280 0.00004 -1.8700e-02 -2.5305e-03 2.6217e-01 -1.2214e-04 -1.0650e-04 3.9411e-03 0.00774 0.01242 0.01503 -0.00081 -0.00034 0.00008 5.17904e-04 1.13018e-03 -1.0222467883e-02 -8.5743883460e-03 4.9321035514e-08 
2710.000 2.22762 -1.41966 0.00481 0.30945 0.47378 0.00146 1.9685e-02 -4.5285e-03 2.3872e-01 6.8543e-05 -5.5557e-05 3.5858e-03 0.00813 0.01202 0.01505 0.00151 -0.00013 -0.00035 4.28805e-04 1.16382e-03 -1.0222941258e-02 -8.6303111626e-03 6.4880652397e-08 
2720.000 -0.06083 2.62097 0.00355 -0.58020 -0.01624 -0.00218 -2.8427e-03 3.6973e-03 1.5878e-01 4.9759e-05 1.5764e-05 2.3731e-03 0.01263 0.00761 0.01496 -0.00001 -0.00008 0.00054 1.88355e-04 1.13089e-03 -1.0223759616e-02 -8.9045160345e-03 4.6469257049e-08 
2730.000 -2.00354 -1.63341 -0.00450 0.37362 -0.44173 0.00044 1.4127e-02 4.1480e-03 2.5668e-01 -4.4047e-05 7.2310e-05 3.8381e-03 0.00843 0.01179 0.01498 -0.00182 0.00019 -0.00061 4.92425e-04 1.15520e-03 -1.0222568721e-02 -8.5749391921e-03 8.5508403338e-08 
2740.000 2.50275 -0.40530 0.00341 0.10280 0.58431 0.00088 -3.2890e-02 2.9075e-03 2.6395e-01 -2.4663e-04 1.3356e-04 3.9695e-03 0.00761 0.01255 0.01504 -0.00018 0.00035 0.00002 5.28140e-04 1.13856e-03 -1.0222499237e-02 -8.5557981343e-03 7.8248648954e-08 
2750.000 -1.38684 2.21599 -0.00170 -0.49398 -0.30079 -0.00095 7.7921e-03 9.6500e-03 1.7614e-01 -2.1880e-06 8.3394e-05 2.6223e-03 0.01109 0.00918 0.01492 0.00233 -0.00013 -0.00063 2.31344e-04 1.14476e-03 -1.0223550788e-02 -8.8474465585e-03 6.8050414719e-08 
2760.000 -1.16652 -2.40810 -0.00122 0.50690 -0.24177 0.00166 -2.9859e-03 -1.5749e-02 2.2004e-01 1.4030e-04 -1.1529e-04 3.2922e-03 0.01085 0.00937 0.01498 -0.00236 0.00011 0.00062 3.62902e-04 1.14714e-03 -1.0223198888e-02 -8.7131572099e-03 6.3556770965e-08 
2770.000 2.43700 0.52495 0.01026 -0.14931 0.58734 -0.00203 2.9817e-02 -7.1364e-03 2.5141e-01 2.4268e-04 -1.9779e-04 3.7852e-03 0.00783 0.01232 0.01505 -0.00103 -0.00031 0.00001 4.80147e-04 1.12876e-03 -1.0222556820e-02 -8.6136492131e-03 6.4368099680e-08 
2780.000 -2.23830 1.28376 -0.00391 -0.31641 -0.48768 0.00029 -3.9652e-03 -1.6994e-02 2.3565e-01 -6.1435e-05 -8.8767e-05 3.5252e-03 0.00863 0.01158 0.01500 0.00201 0.00049 0.00003 4.16224e-04 1.15469e-03 -1.0222740479e-02 -8.6518273501e-03 8.7132508442e-08 
2790.000 0.07757 -2.69481 0.00021 0.56251 0.02240 0.00065 -1.2655e-02 2.9826e-02 1.9205e-01 -1.5046e-04 2.2792e-04 2.8968e-03 0.01246 0.00765 0.01508 0.00046 0.00003 -0.00003 2.82508e-04 1.12557e-03 -1.0223572016e-02 -8.8154982771e-03 3.4089131375e-08 
2800.000 2.04506 1.52112 0.00196 -0.36458 0.46053 -0.00025 -6.1516e-03 -7.9540e-04 2.1587e-01 -5.5237e-05 1.3788e-04 3.2246e-03 0.00858 0.01168 0.01494 -0.00198 0.00063 -0.00002 3.48163e-04 1.16267e-03 -1.0222914459e-02 -8.7120775664e-03 7.5757959542e-08 
2810.000 -2.51303 0.33760 -0.00189 -0.09018 -0.58807 0.00075 -2.3240e-02 -1.5887e-03 2.7940e-01 -5.4631e-05 -1.4461e-04 4.1830e-03 0.00771 0.01249 0.01501 0.00059 -0.00040 0.00045 5.85113e-04 1.12147e-03 -1.0222322903e-02 -8.5157439161e-03 4.7922757831e-08 
2820.000 1.32813 -2.28556 0.01051 0.49112 0.28405 -0.00067 8.0277e-03 -2.9912e-02 1.9883e-01 -8.7069e-05 -3.4145e-04 2.9780e-03 0.01024 0.01000 0.01495 0.00251 -0.00031 -0.00047 3.00807e-04 1.15561e-03 -1.0223365365e-02 -8.7669533137e-03 8.0811647169e-08 
2830.000 1.11056 2.37424 -0.00087 -0.52381 0.24705 -0.00007 -2.6015e-02 1.5067e-02 1.8344e-01 -2.2090e-04 1.2192e-04 2.7057e-03 0.01092 0.00940 0.01486 -0.00244 -0.00045 0.00055 2.51959e-04 1.12752e-03 -1.0223591062e-02 -8.8441106602e-03 5.2376851441e-08 
2840.000 -2.49873 -0.55826 -0.00476 0.14263 -0.56688 -0.00013 3.2870e-02 3.4440e-02 2.7005e-01 1.1036e-04 5.3625e-04 4.0408e-03 0.00769 0.01255 0.01496 -0.00057 0.00046 -0.00045 5.56658e-04 1.14478e-03 -1.0222280380e-02 -8.5208390602e-03 7.8468448970e-08 
2850.000 2.11342 -1.40268 0.00371 0.34112 0.48735 0.00045 -8.4331e-03 3.0972e-02 2.3436e-01 1.9050e-04 4.4100e-04 3.4761e-03 0.00856 0.01183 0.01481 0.00194 0.00039 0.00087 4.13364e-04 1.13019e-03 -1.0222882858e-02 -8.6793307208e-03 6.9816165754e-08 
2860.000 -0.19501 2.65783 -0.00565 -0.56516 -0.03971 -0.00079 2.6625e-02 -2.0148e-03 1.8928e-01 1.9344e-04 -1.0897e-04 2.7744e-03 0.01276 0.00767 0.01476 0.00039 -0.00055 -0.00077 2.65264e-04 1.13610e-03 -1.0223500242e-02 -8.8221367778e-03 6.9651842464e-08 
2870.000 -2.11569 -1.55805 0.01078 0.34501 -0.45626 0.00192 -3.3440e-02 -3.5815e-02 2.1846e-01 -1.9634e-04 -4.5744e-04 3.2877e-03 0.00863 0.01158 0.01498 -0.00202 -0.00050 0.00009 3.70594e-04 1.14125e-03 -1.0223086745e-02 -8.7112401821e-03 7.9067945779e-08 
2880.000 2.44142 -0.48151 0.00095 0.10846 0.59562 -0.00056 1.5124e-02 3.3673e-03 2.6612e-01 -7.6881e-05 -4.7043e-05 3.9540e-03 0.00790 0.01240 0.01491 0.00106 -0.00039 -0.00075 5.25459e-04 1.12802e-03 -1.0222411299e-02 -8.5689369630e-03 7.0277153173e-08 
2890.000 -1.40166 2.21416 -0.00305 -0.49599 -0.28798 -0.00126 1.9761e-02 -4.9413e-03 2.1709e-01 2.2879e-04 1.6374e-04 3.2332e-03 0.01047 0.00983 0.01490 0.00249 0.00075 0.00016 3.52795e-04 1.14272e-03 -1.0223095264e-02 -8.7275821993e-03 6.8880510087e-08 
2900.000 -1.17238 -2.39530 0.00024 0.51678 -0.23951 0.00148 3.5013e-02 2.5873e-02 1.8160e-01 3.9688e-04 1.3152e-04 2.7378e-03 0.01131 0.00885 0.01503 -0.00214 -0.00012 0.00031 2.57243e-04 1.11886e-03 -1.0223591671e-02 -8.8474856625e-03 3.9117599942e-08 
2910.000 2.49576 0.50300 0.00035 -0.12359 0.57211 -0.00180 6.9402e-03 -2.9892e-02 2.5596e-01 4.0144e-05 -2.1185e-04 3.7937e-03 0.00761 0.01269 0.01490 -0.00022 0.00066 -0.00008 4.88810e-04 1.15606e-03 -1.0222403047e-02 -8.5775317535e-03 8.6386399645e-08 
2920.000 -2.12592 1.37859 0.00660 -0.33436 -0.49452 0.00294 -5.8542e-02 4.5998e-03 2.4784e-01 -5.2655e-04 -8.1375e-05 3.7435e-03 0.00862 0.01151 0.01508 0.00199 -0.00007 -0.00013 4.79120e-04 1.11761e-03 -1.0222711314e-02 -8.6259826515e-03 4.5139485525e-08 
2930.000 0.15473 -2.67007 0.00250 0.56063 0.02875 -0.00157 -8.8350e-03 -7.1791e-03 1.9478e-01 -2.9502e-04 7.8780e-05 2.8651e-03 0.01271 0.00779 0.01469 0.00065 0.00072 -0.00091 2.80048e-04 1.14870e-03 -1.0223423209e-02 -8.7946733892e-03 5.5199805295e-08 
2940.000 2.08689 1.54361 0.00025 -0.35667 0.46358 -0.00071 -7.0801e-03 1.7810e-02 2.0210e-01 1.2982e-04 1.6296e-04 2.9552e-03 0.00893 0.01157 0.01469 -0.00217 -0.00029 0.00115 2.99606e-04 1.11562e-03 -1.0223384582e-02 -8.8081595569e-03 4.3549621164e-08 
2950.000 -2.49536 0.50293 -0.00551 -0.11345 -0.57357 0.00114 6.4707e-02 -1.8541e-02 2.6816e-01 5.7588e-04 -1.1400e-04 4.0584e-03 0.00804 0.01210 0.01507 0.00138 0.00008 0.00030 5.63840e-04 1.15109e-03 -1.0222129338e-02 -8.5072029211e-03 1.0143631812e-07 
2960.000 1.30174 -2.23115 0.00483 0.51253 0.28417 -0.00118 -1.7632e-02 -6.1832e-03 2.3349e-01 4.7396e-05 -1.1768e-04 3.4265e-03 0.01053 0.00991 0.01475 0.00252 -0.00005 0.00106 3.99965e-04 1.11746e-03 -1.0223103254e-02 -8.7056770790e-03 4.7760967257e-08 
2970.000 1.08961 2.41459 -0.00492 -0.52070 0.23027 0.00217 -5.9064e-03 1.1167e-02 1.6912e-01 -2.5904e-04 9.1490e-05 2.4966e-03 0.01177 0.00869 0.01473 -0.00208 -0.00011 -0.00098 2.12394e-04 1.13930e-03 -1.0223612081e-02 -8.8719152771e-03 6.6048979423e-08 
2980.000 -2.55148 -0.47819 0.00973 0.11137 -0.56948 -0.00130 -4.4022e-02 2.0157e-02 2.4620e-01 -2.9432e-04 2.1993e-04 3.7034e-03 0.00762 0.01250 0.01508 0.00022 -0.00009 0.00015 4.64586e-04 1.12127e-03 -1.0222840998e-02 -8.6369811409e-03 6.0257776835e-08 
2990.000 2.00808 -1.51036 0.00118 0.34911 0.48254 -0.00054 2.1910e-02 1.0566e-02 2.6211e-01 1.5497e-04 3.0975e-05 3.9091e-03 0.00872 0.01153 0.01495 0.00209 -0.00052 -0.00022 5.14176e-04 1.13632e-03 -1.0222414276e-02 -8.5719141170e-03 9.4656275548e-08 
3000.000 -0.27732 2.61750 -0.00429 -0.57491 -0.03401 0.00068 9.1435e-03 -3.0691e-02 1.8804e-01 1.6436e-04 -2.4629e-04 2.8317e-03 0.01249 0.00768 0.01503 0.00059 -0.00009 0.00036 2.70767e-04 1.12230e-03 -1.0223458259e-02 -8.8303953386e-03 6.2282828204e-08 
3010.000 -2.17331 -1.55800 0.00668 0.34553 -0.44669 0.00012 1.3633e-02 7.3166e-03 2.1340e-01 5.5473e-05 -6.5173e-05 3.1921e-03 0.00881 0.01139 0.01499 -0.00210 -0.00056 -0.00023 3.40731e-04 1.12387e-03 -1.0223269952e-02 -8.7586718821e-03 5.5635623790e-08 
3020.000 2.41261 -0.60505 -0.00737 0.14660 0.58494 -0.00059 2.8848e-03 8.4979e-04 2.4655e-01 -3.5202e-05 1.7572e-04 3.6824e-03 0.00809 0.01218 0.01494 0.00145 0.00065 -0.00024 4.53970e-04 1.13223e-03 -1.0222536964e-02 -8.6363408543e-03 8.8703163513e-08 
3030.000 -1.37445 2.20903 0.01107 -0.49734 -0.29443 0.00014 -5.6162e-03 3.9414e-02 2.4698e-01 6.9942e-05 3.6738e-04 3.7240e-03 0.01082 0.00931 0.01507 0.00234 0.00006 0.00016 4.66923e-04 1.12277e-03 -1.0222752920e-02 -8.6330640208e-03 7.5086620937e-08 
3040.000 -1.18588 -2.40575 0.00112 0.50425 -0.24713 -0.00087 1.7313e-02 -1.3963e-02 1.8922e-01 1.4979e-04 -5.7676e-05 2.8149e-03 0.01213 0.00812 0.01495 -0.00150 0.00043 -0.00043 2.68020e-04 1.13229e-03 -1.0223488589e-02 -8.8231801713e-03 6.9510255786e-08 
3050.000 2.50037 0.46032 -0.00406 -0.12097 0.58404 0.00064 -8.7291e-03 -8.4954e-03 2.0493e-01 -1.7006e-06 -2.4598e-04 3.0546e-03 0.00765 0.01265 0.01489 0.00034 -0.00066 0.00033 3.14044e-04 1.11535e-03 -1.0223268264e-02 -8.7938736190e-03 5.4255784380e-08 
3060.000 -2.05111 1.54883 0.00353 -0.35645 -0.45691 -0.00006 2.5647e-02 -2.7019e-02 2.9266e-01 7.6770e-05 -2.0618e-04 4.3982e-03 0.00932 0.01082 0.01507 0.00234 0.00009 -0.00034 6.47355e-04 1.13679e-03 -1.0221937042e-02 -8.4377934363e-03 7.6206811964e-08 
3070.000 0.10416 -2.58362 -0.00409 0.58653 0.02515 -0.00098 -6.4609e-03 5.5469e-03 1.8958e-01 5.4703e-05 5.3884e-05 2.8193e-03 0.01226 0.00804 0.01489 0.00142 0.00010 0.00066 2.67217e-04 1.11102e-03 -1.0223609039e-02 -8.8453754794e-03 4.8452003493e-08 
3080.000 2.08118 1.66147 0.00291 -0.34534 0.44625 0.00149 1.8636e-02 -9.6835e-04 1.8705e-01 9.6022e-05 3.6360e-05 2.7910e-03 0.00844 0.01180 0.01496 -0.00186 0.00044 -0.00034 2.61902e-04 1.13804e-03 -1.0223488695e-02 -8.8235509799e-03 6.4564140603e-08 
3090.000 -2.45099 0.76943 0.00945 -0.15881 -0.56582 -0.00025 -3.1726e-02 -1.6008e-03 2.7036e-01 -2.0107e-04 -9.6184e-05 4.0683e-03 0.00829 0.01184 0.01508 0.00169 -0.00009 0.00024 5.53213e-04 1.10836e-03 -1.0222470878e-02 -8.5608976186e-03 4.1009975115e-08 
3100.000 1.21330 -2.19287 -0.00883 0.52905 0.27534 -0.00085 -5.6463e-03 -1.5955e-03 2.2875e-01 -1.9458e-04 -5.6486e-05 3.4259e-03 0.01095 0.00929 0.01496 0.00237 -0.00012 -0.00056 3.92422e-04 1.14396e-03 -1.0222691243e-02 -8.6863129101e-03 7.7632834680e-08 
3110.000 1.05320 2.48350 0.00803 -0.51325 0.22948 0.00107 -1.1777e-02 -1.1003e-02 2.0356e-01 -3.8414e-05 -1.6610e-05 3.0525e-03 0.01171 0.00845 0.01503 -0.00183 0.00027 0.00039 3.10997e-04 1.10662e-03 -1.0223452386e-02 -8.8058356404e-03 3.4829727111e-08 
3120.000 -2.61351 -0.27844 -0.00226 0.08670 -0.56346 -0.00180 2.4498e-02 6.1363e-03 2.1146e-01 2.1843e-04 1.1284e-05 3.1841e-03 0.00763 0.01252 0.01505 -0.00032 -0.00027 0.00016 3.39368e-04 1.13939e-03 -1.0223038368e-02 -8.7442775980e-03 7.5783204046e-08 
3130.000 1.95015 -1.51334 0.00021 0.38370 0.47839 0.00196 5.7824e-03 -1.7282e-02 2.5477e-01 1.2232e-04 -1.0643e-04 3.8209e-03 0.01015 0.01005 0.01500 0.00249 0.00021 0.00042 4.87990e-04 1.10652e-03 -1.0222538722e-02 -8.6280255415e-03 4.8219549111e-08 
3140.000 -0.12456 2.65522 0.00953 -0.56193 -0.01630 0.00006 -1.7656e-02 2.1843e-02 2.4327e-01 -1.4687e-04 7.0118e-05 3.6535e-03 0.01219 0.00795 0.01506 0.00122 -0.00034 0.00017 4.46453e-04 1.13605e-03 -1.0222884500e-02 -8.6403833023e-03 5.7703143776e-08 
3150.000 -2.15097 -1.50319 -0.00493 0.33967 -0.47094 -0.00234 -1.3191e-02 -1.7726e-04 1.5703e-01 -1.6718e-04 1.2242e-04 2.3438e-03 0.00937 0.01092 0.01490 -0.00241 0.00059 -0.00028 1.85110e-04 1.10481e-03 -1.0223793674e-02 -8.9338734019e-03 3.9721992883e-08 
3160.000 2.47851 -0.71014 0.00433 0.15585 0.55697 0.00224 -2.9988e-03 2.0375e-02 2.5463e-01 6.5616e-05 2.2065e-05 3.7804e-03 0.00911 0.01118 0.01491 0.00227 -0.00078 0.00018 4.81423e-04 1.13798e-03 -1.0222576404e-02 -8.6031754625e-03 9.0639331331e-08 
3170.000 -1.06925 2.31140 -0.00125 -0.53921 -0.24599 -0.00169 3.2200e-02 -3.9586e-02 2.6664e-01 2.1184e-04 -3.7267e-04 4.0180e-03 0.01081 0.00935 0.01504 0.00236 -0.00029 -0.00016 5.46478e-04 1.10505e-03 -1.0222531071e-02 -8.5710003821e-03 4.6753926849e-08 
3180.000 -1.08709 -2.37661 -0.00546 0.52001 -0.24681 0.00083 -1.2548e-02 -2.8411e-04 1.7446e-01 -7.2072e-05 -1.3970e-04 2.5713e-03 0.01205 0.00837 0.01477 -0.00175 -0.00091 0.00045 2.24776e-04 1.13428e-03 -1.0223492272e-02 -8.8644329850e-03 6.9101236036e-08 
3190.000 2.63736 0.39230 0.00596 -0.08561 0.56128 0.00159 4.4437e-03 3.6167e-03 2.1742e-01 -1.5492e-04 2.0706e-04 3.2085e-03 0.00773 0.01270 0.01476 0.00022 0.00074 -0.00087 3.48827e-04 1.10465e-03 -1.0223363316e-02 -8.7698912730e-03 4.0856413132e-08 
3200.000 -1.79589 1.78030 0.00836 -0.39877 -0.43570 -0.00342 -2.5796e-02 5.1661e-02 2.5577e-01 -1.3200e-04 5.3901e-04 3.8681e-03 0.01000 0.01015 0.01506 0.00246 0.00031 -0.00000 5.10303e-04 1.13195e-03 -1.0222326264e-02 -8.5800747546e-03 9.4474391300e-08 
3210.000 0.13190 -2.54469 -0.00307 0.59498 0.00425 0.00325 3.4559e-02 1.7155e-03 2.3211e-01 2.8152e-04 4.0171e-05 3.4342e-03 0.01263 0.00767 0.01489 0.00057 0.00003 -0.00067 4.03457e-04 1.10471e-03 -1.0222930137e-02 -8.7147588546e-03 4.8431859199e-08 
3220.000 2.20796 1.57470 0.00632 -0.32682 0.44843 -0.00178 -1.2232e-02 -4.1325e-02 1.9137e-01 5.1404e-05 -4.7070e-04 2.8776e-03 0.00949 0.01071 0.01499 -0.00242 -0.00030 0.00035 2.84765e-04 1.12415e-03 -1.0223442473e-02 -8.8145232562e-03 5.7589570895e-08 
3230.000 -2.38446 0.91686 -0.00723 -0.20109 -0.55721 -0.00031 7.5238e-03 -3.1293e-02 2.1280e-01 -1.4157e-04 -3.9667e-04 3.1783e-03 0.00900 0.01128 0.01492 0.00224 -0.00028 -0.00065 3.43849e-04 1.10642e-03 -1.0223153672e-02 -8.7728814204e-03 5.8092205706e-08 
3240.000 1.06862 -2.30087 0.00231 0.53442 0.24287 0.00232 -8.7725e-03 -1.2986e-02 2.8179e-01 -8.7186e-05 1.2969e-04 4.1833e-03 0.01167 0.00864 0.01489 0.00195 0.00092 0.00014 5.88937e-04 1.13019e-03 -1.0222119715e-02 -8.5029890288e-03 9.3777607357e-08 
3250.000 1.17700 2.36489 0.01378 -0.50772 0.26760 -0.00225 1.9895e-02 4.6960e-02 1.9882e-01 2.8920e-04 3.8358e-04 2.9981e-03 0.01229 0.00791 0.01499 -0.00118 0.00018 0.00050 3.09926e-04 1.10428e-03 -1.0223455398e-02 -8.8092492461e-03 4.8565949727e-08 
3260.000 -2.62042 -0.28700 -0.01151 0.07703 -0.56680 0.00181 3.9682e-03 -2.6357e-02 1.8846e-01 1.4663e-04 -1.7595e-04 2.7443e-03 0.00768 0.01285 0.01467 0.00030 0.00086 0.00066 2.61207e-04 1.12155e-03 -1.0223467570e-02 -8.8407117964e-03 6.4492993611e-08 
3270.000 1.80691 -1.78649 0.00807 0.41772 0.42103 -0.00213 -4.2313e-02 -7.9038e-04 2.6059e-01 -4.6356e-04 -4.2149e-04 3.8358e-03 0.01070 0.00979 0.01471 0.00249 -0.00118 -0.00003 5.09757e-04 1.10454e-03 -1.0222546201e-02 -8.6082541862e-03 6.0908661853e-08 
